,id,object_name,chain,object_type,address,number
5731,28332,СТОЛОВАЯ при ОАО ДОК-3,нет,столовая,"город Москва, 1-я Карачаровская улица, дом 8, строение 1",31
5732,29570,ФИЛИАЛ ШБС ЛЮБЛИНО ШК. 1041,нет,столовая,"город Москва, улица Гурьянова, дом 71",228
5733,22017,Кафе «Реберная»,нет,кафе,"город Москва, улица Солянка, дом 4, строение 1-1А",51
5734,29265,Столовая ГОУ 1083,нет,столовая,"город Москва, Хвалынский бульвар, дом 4, корпус 4",200
5735,29259,Столовая ГОУ 1084,нет,столовая,"город Москва, Привольная улица, дом 17, корпус 1",200
5736,27672,ЛанчКом,нет,столовая,"город Москва, Марксистская улица, дом 3, строение 6",70
5737,155516,Marx Urban Grill,нет,кафе,"город Москва, Марксистская улица, дом 3, строение 1",53
5738,96111,Кафе «Планета»,нет,кафе,"город Москва, Марксистская улица, дом 3, строение 1",20
5739,28412,СТОЛОВАЯ ПРИ МОСК. КАРДОЛЕНТНОЙ Ф-КЕ,нет,столовая,"город Москва, Марксистская улица, дом 3, строение 1",40
5740,96099,Крошка Картошка,да,предприятие быстрого обслуживания,"город Москва, Таганская улица, дом 2",8
5741,102805,Кафе «Поль Бейкери»,да,предприятие быстрого обслуживания,"город Москва, Таганская улица, дом 2",3
5742,59091,Кафе «Сабвей» Старбакс,да,предприятие быстрого обслуживания,"город Москва, Таганская улица, дом 2",10
5743,28335,ЗСИ,нет,столовая,"город Москва, 1-я Вольская улица, дом 45",200
5744,26645,Гусятникоff,нет,ресторан,"город Москва, улица Александра Солженицына, дом 2А, строение 2",250
5745,29267,Столовая 1937,нет,столовая,"город Москва, Самаркандский бульвар, дом 28, корпус 2",200
5746,149694,Тортугас Бар,нет,бар,"город Москва, Рязанский проспект, дом 10, строение 2",22
5747,23521,KFC,да,предприятие быстрого обслуживания,"город Москва, Рязанский проспект, дом 75, корпус 3",48
5748,28334,ВЕЛЬЕН,нет,столовая,"город Москва, Южнопортовая улица, дом 24, строение 1",34
