,UM_CODE,UM_NAMEF,global_id,UM_NAMES,UM_TRANS,UM_TYPE,UM_TM,UM_TE,UM_KLADR,Unnamed: 9
3158,045325,Кольцевая улица,58484280,Кольцевая ул.,Kol`czevaya ulicza,001,735840,1206,77013000027001000,
3159,045330,улица Полянка,58484281,ул. Полянка,ulicza Polyanka,001,735840,1206,77013000027000200,
3160,045335,Речная улица,58484282,Речная ул.,Rechnaya ulicza,001,735840,1206,77013000027000300,
3161,045340,Торговая площадь,58484283,Торговая пл.,Torgovaya ploshhad`,004,735840,1206,77013000027001100,
3162,045345,Центральная улица,58484284,Центральная ул.,Czentral`naya ulicza,001,735840,1206,77013000027001200,
3163,045350,9-й Железнодорожный переулок,58484285,9-й Железнодорожный пер.,Devyaty'j Zheleznodorozhny'j pereulok,002,735770,1206,77013000028002100,
3164,045355,Новая улица,58484286,Новая ул.,Novaya ulicza,001,736990,1207,77014000005000100,
3165,045360,Одоминовская улица,58484287,Одоминовская ул.,Odominovskaya ulicza,001,735850,1207,77014000003000900,
3166,045365,Верхняя улица,58484288,Верхняя ул.,Verxnyaya ulicza,001,735850,1207,77014000003001200,
3167,045370,Птичная улица,58484289,Птичная ул.,Ptichnaya ulicza,001,735850,1207,77014000003000600,
3168,045375,Прибрежная улица,58484290,Прибрежная ул.,Pribrezhnaya ulicza,001,735850,1207,77014000003000800,
3169,045380,Зелёная улица,58484291,Зелёная ул.,Zelyonaya ulicza,001,735850,1207,77014000003001100,
3170,045385,Рябиновая улица,58484292,Рябиновая ул.,Ryabinovaya ulicza,001,735860,1207,77014000017000700,
3171,045390,Лесная улица,58484293,Лесная ул.,Lesnaya ulicza,001,735860,1207,77014000017000200,
3172,045395,Зелёная улица,58484294,Зелёная ул.,Zelyonaya ulicza,001,735870,1207,77014000013000200,
3173,045400,Светлая улица,58484295,Светлая ул.,Svetlaya ulicza,001,735870,1207,77014000013000700,
3174,045405,улица Полянка,58484296,ул. Полянка,ulicza Polyanka,001,735870,1207,77014000013000500,
3175,045410,Солнечная улица,58484297,Солнечная ул.,Solnechnaya ulicza,001,735870,1207,77014000013000400,
3176,045415,Черемушкинская улица,58484298,Черемушкинская ул.,Cheremushkinskaya ulicza,001,735870,1207,77014000013000600,
3177,045420,Школьная улица,58484299,Школьная ул.,Shkol`naya ulicza,001,735870,1207,77014000013000300,
3178,045425,Сказочная улица,58484300,Сказочная ул.,Skazochnaya ulicza,001,735880,1207,77014000022000300,
3179,045430,Соловьиная улица,58484301,Соловьиная ул.,Solov`inaya ulicza,001,735890,1207,77014000010000100,
3180,045435,Совхозная улица,58484302,Совхозная ул.,Sovxoznaya ulicza,001,735890,1207,77014000010000300,
3181,045440,Осенняя улица,58484303,Осенняя ул.,Osennyaya ulicza,001,735900,1207,77014000024001100,
3182,045445,Совхозная улица,58484304,Совхозная ул.,Sovxoznaya ulicza,001,735900,1207,77014000024001500,
3183,045450,Подмосковная улица,58484305,Подмосковная ул.,Podmoskovnaya ulicza,001,735900,1207,77014000024000200,
3184,045455,Садовая улица,58484306,Садовая ул.,Sadovaya ulicza,001,735910,1207,77014000008000100,
3185,045460,Михайловская улица,58484307,Михайловская ул.,Mixajlovskaya ulicza,001,735930,1207,77014000011000100,
3186,045465,Новая улица,58484308,Новая ул.,Novaya ulicza,001,735930,1207,77014000011000300,
3187,045470,Парковая улица,58484309,Парковая ул.,Parkovaya ulicza,001,735930,1207,77014000011001100,
3188,045475,Солнечная улица,58484310,Солнечная ул.,Solnechnaya ulicza,001,735930,1207,77014000011001200,
3189,045480,Лесная улица,58484311,Лесная ул.,Lesnaya ulicza,001,735930,1207,77014000011001300,
3190,045485,Заповедная улица,58484312,Заповедная ул.,Zapovednaya ulicza,001,735930,1207,77014000011001400,
3191,045490,улица Бульварное Кольцо,58484313,ул. Бульварное Кольцо,ulicza Bul`varnoe Kol`czo,001,735930,1207,77014000011001500,
3192,045495,1-й Парковый проезд,58484314,1-й Парковый пр.,Pervy'j Parkovy'j proezd,003,735930,1207,77014000011001600,
3193,045500,2-й Парковый проезд,58484315,2-й Парковый пр.,Vtoroj Parkovy'j proezd,003,735930,1207,77014000011001700,
3194,045505,3-й Парковый проезд,58484316,3-й Парковый пр.,Tretij Parkovy'j proezd,003,735930,1207,77014000011001800,
3195,045510,4-й Парковый проезд,58484317,4-й Парковый пр.,Chetvyorty'j Parkovy'j proezd,003,735930,1207,77014000011001900,
3196,045515,Новопеределкинская улица,58484318,Новопеределкинская ул.,Novoperedelkinskaya ulicza,001,735940,1207,77014000023000500,
3197,045520,Дорожная улица,58484319,Дорожная ул.,Dorozhnaya ulicza,001,735940,1207,77014000023000300,
3198,045525,Монастырская улица,58484320,Монастырская ул.,Monasty'rskaya ulicza,001,736000,1207,77014000029000500,
3199,045530,Алексеевская улица,58484321,Алексеевская ул.,Alekseevskaya ulicza,001,736000,1207,77014000029000200,
3200,045535,Радужная улица,58484322,Радужная ул.,Raduzhnaya ulicza,001,736000,1207,77014000029000900,
3201,045540,Родниковая улица,58484323,Родниковая ул.,Rodnikovaya ulicza,001,736000,1207,77014000029001000,
3202,045545,Луговая улица,58484324,Луговая ул.,Lugovaya ulicza,001,736000,1207,77014000029001100,
3203,045550,Цветочная улица,58484325,Цветочная ул.,Czvetochnaya ulicza,001,736000,1207,77014000029001200,
3204,045555,Солнечная улица,58484326,Солнечная ул.,Solnechnaya ulicza,001,736000,1207,77014000029001300,
3205,045560,1-й Солнечный переулок,58484327,1-й Солнечный пер.,Pervy'j Solnechny'j pereulok,002,736000,1207,77014000029000300,
3206,045565,2-й Солнечный переулок,58484328,2-й Солнечный пер.,Vtoroj Solnechny'j pereulok,002,736000,1207,77014000029001400,
3207,045570,3-й Цветочный переулок,58484329,3-й Цветочный пер.,Tretij Czvetochny'j pereulok,002,736000,1207,77014000029001500,
3208,045575,4-й Цветочный переулок,58484330,4-й Цветочный пер.,Chetvyorty'j Czvetochny'j pereulok,002,736000,1207,77014000029001600,
3209,045580,1-й Цветочный переулок,58484331,1-й Цветочный пер.,Pervy'j Czvetochny'j pereulok,002,736000,1207,77014000029000800,
3210,045585,2-й Цветочный переулок,58484332,2-й Цветочный пер.,Vtoroj Czvetochny'j pereulok,002,736000,1207,77014000029001700,
3211,045590,улица Чистые Ключи,58484333,ул. Чистые Ключи,ulicza Chisty'e Klyuchi,001,736000,1207,77014000029001800,
3212,045595,Лесная улица,58484334,Лесная ул.,Lesnaya ulicza,001,736000,1207,77014000029001900,
3213,045600,Сиреневая улица,58484335,Сиреневая ул.,Sirenevaya ulicza,001,736010,1207,77014000007000100,
3214,045605,Лесная улица,58484336,Лесная ул.,Lesnaya ulicza,001,736010,1207,77014000007001000,
3215,045610,улица Лесная Аллея,58484337,ул. Лесная Аллея,ulicza Lesnaya Alleya,001,736010,1207,77014000007000800,
3216,045615,Садовая улица,58484338,Садовая ул.,Sadovaya ulicza,001,736010,1207,77014000007000200,
3217,045620,Озёрная улица,58484339,Озёрная ул.,Ozyornaya ulicza,001,736010,1207,77014000007000300,
3218,045625,Луговая улица,58484340,Луговая ул.,Lugovaya ulicza,001,736010,1207,77014000007000500,
3219,045630,Парковая улица,58484341,Парковая ул.,Parkovaya ulicza,001,736020,1207,77014000009001100,
3220,045635,Рабочая улица,58484342,Рабочая ул.,Rabochaya ulicza,001,736020,1207,77014000009001500,
3221,045640,Центральная улица,58484343,Центральная ул.,Czentral`naya ulicza,001,736020,1207,77014000009002200,
3222,045645,Полевая улица,58484344,Полевая ул.,Polevaya ulicza,001,736020,1207,77014000009002700,
3223,045650,улица Мичурина,58484345,ул. Мичурина,ulicza Michurina,001,736030,1207,77014000015001800,
3224,045655,Дорожная улица,58484346,Дорожная ул.,Dorozhnaya ulicza,001,736030,1207,77014000015001700,
3225,045660,Октябрьская улица,58484347,Октябрьская ул.,Oktyabr`skaya ulicza,001,736030,1207,77014000015001100,
3226,045665,Парковая улица,58484348,Парковая ул.,Parkovaya ulicza,001,736030,1207,77014000015001500,
3227,045670,Зелёный переулок,58484349,Зелёный пер.,Zelyony'j pereulok,002,736030,1207,77014000015001300,
3228,045675,Полевая улица,58484350,Полевая ул.,Polevaya ulicza,001,736030,1207,77014000015000800,
3229,045680,Весенняя улица,58484351,Весенняя ул.,Vesennyaya ulicza,001,736030,1207,77014000015002100,
3230,045685,улица Фианит,58484352,ул. Фианит,ulicza Fianit,001,736030,1207,77014000015002200,
3231,045690,Центральная улица,58484353,Центральная ул.,Czentral`naya ulicza,001,736030,1207,77014000015001400,
3232,045695,Комсомольская улица,58484354,Комсомольская ул.,Komsomol`skaya ulicza,001,736030,1207,77014000015002000,
3233,045700,Садовая улица,58484355,Садовая ул.,Sadovaya ulicza,001,736030,1207,77014000015000300,
3234,045705,Лесная улица,58484356,Лесная ул.,Lesnaya ulicza,001,736040,1207,77014000019001300,
3235,045710,Липовая улица,58484357,Липовая ул.,Lipovaya ulicza,001,736040,1207,77014000019002400,
3236,045715,Сиреневая улица,58484358,Сиреневая ул.,Sirenevaya ulicza,001,736040,1207,77014000019001400,
3237,045720,Весенняя улица,58484359,Весенняя ул.,Vesennyaya ulicza,001,736040,1207,77014000019001200,
3238,045725,Заречная улица,58484360,Заречная ул.,Zarechnaya ulicza,001,736040,1207,77014000019002500,
3239,045730,Цветочная улица,58484361,Цветочная ул.,Czvetochnaya ulicza,001,736040,1207,77014000019000500,
3240,045735,Центральная улица,58484362,Центральная ул.,Czentral`naya ulicza,001,736040,1207,77014000019000700,
3241,045740,Южная улица,58484363,Южная ул.,Yuzhnaya ulicza,001,736040,1207,77014000019002100,
3242,045745,Солнечная улица,58484364,Солнечная ул.,Solnechnaya ulicza,001,736040,1207,77014000019003200,
3243,045750,Сосновая улица,58484365,Сосновая ул.,Sosnovaya ulicza,001,736040,1207,77014000019001000,
3244,045755,Зелёная улица,58484366,Зелёная ул.,Zelyonaya ulicza,001,736040,1207,77014000019001700,
3245,045760,Новая улица,58484367,Новая ул.,Novaya ulicza,001,736050,1207,77014000020001500,
3246,045765,Троицкая улица,58484368,Троицкая ул.,Troiczkaya ulicza,001,736050,1207,77014000020002900,
3247,045770,Весёлая улица,58484369,Весёлая ул.,Vesyolaya ulicza,001,736050,1207,77014000020003000,
3248,045775,Весенняя улица,58484370,Весенняя ул.,Vesennyaya ulicza,001,736050,1207,77014000020000800,
3249,045780,Сиреневая улица,58484371,Сиреневая ул.,Sirenevaya ulicza,001,736050,1207,77014000020001700,
3250,045785,Полевая улица,58484372,Полевая ул.,Polevaya ulicza,001,736050,1207,77014000020002800,
3251,045790,Радужная улица,58484373,Радужная ул.,Raduzhnaya ulicza,001,736050,1207,77014000020000300,
3252,045795,Ракитная улица,58484374,Ракитная ул.,Rakitnaya ulicza,001,736050,1207,77014000020003100,
3253,045800,Светлая улица,58484375,Светлая ул.,Svetlaya ulicza,001,736050,1207,77014000020002200,
3254,045805,Южная улица,58484376,Южная ул.,Yuzhnaya ulicza,001,736050,1207,77014000020002500,
3255,045810,Рождественская улица,58484377,Рождественская ул.,Rozhdestvenskaya ulicza,001,736050,1207,77014000020003200,
3256,045815,Лесная улица,58484378,Лесная ул.,Lesnaya ulicza,001,736050,1207,77014000020002100,
3257,045820,улица Малиновый Звон,58484379,ул. Малиновый Звон,ulicza Malinovy'j Zvon,001,736050,1207,77014000020001400,
3258,045825,Технический проезд,58484380,Технический пр.,Texnicheskij proezd,003,736050,1207,77014000020003300,
3259,045830,Рождественский тупик,58484381,Рождественский туп.,Rozhdestvenskij tupik,007,736050,1207,77014000020003400,
3260,045835,Богородская улица,58484382,Богородская ул.,Bogorodskaya ulicza,001,736050,1207,77014000020003500,
3261,045840,Прудовая улица,58484383,Прудовая ул.,Prudovaya ulicza,001,736070,1207,77014000014000400,
3262,045845,Поперечная улица,58484384,Поперечная ул.,Poperechnaya ulicza,001,736070,1207,77014000014000300,
3263,045850,Восточная улица,58484385,Восточная ул.,Vostochnaya ulicza,001,736070,1207,77014000014000200,
3264,045855,Дорожная улица,58484386,Дорожная ул.,Dorozhnaya ulicza,001,736080,1207,77014000026000200,
3265,045860,Зелёная улица,58484387,Зелёная ул.,Zelyonaya ulicza,001,736080,1207,77014000012000700,
3266,045865,Луговая улица,58484388,Луговая ул.,Lugovaya ulicza,001,736080,1207,77014000026000900,
3267,045870,Новая улица,58484389,Новая ул.,Novaya ulicza,001,736080,1207,77014000026000700,
3268,045875,Соловьиная улица,58484390,Соловьиная ул.,Solov`inaya ulicza,001,736080,1207,77014000026001200,
3269,045880,Речная улица,58484391,Речная ул.,Rechnaya ulicza,001,736100,1207,77014000025000600,
3270,045885,улица Ирбис,58484392,ул. Ирбис,ulicza Irbis,001,736100,1207,77014000025000300,
3271,045890,Лесная улица,58484393,Лесная ул.,Lesnaya ulicza,001,736100,1207,77014000025000200,
3272,045895,улица Нежность,58484394,ул. Нежность,ulicza Nezhnost`,001,736100,1207,77014000025000400,
3273,045900,Лесной переулок,58484395,Лесной пер.,Lesnoj pereulok,002,736110,1207,77014000016003600,
3274,045905,Западная улица,58484396,Западная ул.,Zapadnaya ulicza,001,736110,1207,77014000016003400,
3275,045910,Зелёный переулок,58484397,Зелёный пер.,Zelyony'j pereulok,002,736110,1207,77014000016002200,
3276,045915,Луговая улица,58484398,Луговая ул.,Lugovaya ulicza,001,736110,1207,77014000016002400,
3277,045920,Парковая улица,58484399,Парковая ул.,Parkovaya ulicza,001,736110,1207,77014000016001500,
3278,045925,Рябиновая улица,58484400,Рябиновая ул.,Ryabinovaya ulicza,001,736110,1207,77014000016000900,
3279,045930,Сиреневая улица,58484401,Сиреневая ул.,Sirenevaya ulicza,001,736110,1207,77014000016001000,
3280,045935,Тенистая улица,58484402,Тенистая ул.,Tenistaya ulicza,001,736110,1207,77014000016004000,
3281,045940,Новый переулок,58484403,Новый пер.,Novy'j pereulok,002,736110,1207,77014000016000300,
3282,045945,Берёзовая улица,58484404,Берёзовая ул.,Beryozovaya ulicza,001,736110,1207,77014000016001100,
3283,045950,Весенняя улица,58484405,Весенняя ул.,Vesennyaya ulicza,001,736110,1207,77014000016003100,
3284,045955,Восточная улица,58484406,Восточная ул.,Vostochnaya ulicza,001,736110,1207,77014000016003800,
3285,045960,Дальняя улица,58484407,Дальняя ул.,Dal`nyaya ulicza,001,736110,1207,77014000016002000,
3286,045965,Заречная улица,58484408,Заречная ул.,Zarechnaya ulicza,001,736110,1207,77014000016001600,
3287,045970,Лесная улица,58484409,Лесная ул.,Lesnaya ulicza,001,736110,1207,77014000016000500,
3288,045975,Московская улица,58484410,Московская ул.,Moskovskaya ulicza,001,736110,1207,77014000016003300,
3289,045980,Озёрная улица,58484411,Озёрная ул.,Ozyornaya ulicza,001,736110,1207,77014000016002700,
3290,045985,улица Победы,58484412,ул. Победы,ulicza Pobedy',001,736110,1207,77014000016000200,
3291,045990,Полевая улица,58484413,Полевая ул.,Polevaya ulicza,001,736110,1207,77014000016002500,
3292,045995,Северная улица,58484414,Северная ул.,Severnaya ulicza,001,736110,1207,77014000016003900,
3293,046000,Снежная улица,58484415,Снежная ул.,Snezhnaya ulicza,001,736110,1207,77014000016002300,
3294,046005,Цветочная улица,58484416,Цветочная ул.,Czvetochnaya ulicza,001,736110,1207,77014000016000700,
3295,046010,Нагорная улица,58484417,Нагорная ул.,Nagornaya ulicza,001,736110,1207,77014000016002900,
3296,046015,Солнечная улица,58484418,Солнечная ул.,Solnechnaya ulicza,001,736110,1207,77014000016000100,
3297,046020,Соловьиная улица,58484419,Соловьиная ул.,Solov`inaya ulicza,001,736110,1207,77014000016001800,
3298,046025,улица Строителей,58484420,ул. Строителей,ulicza Stroitelej,001,736110,1207,77014000016000800,
3299,046030,Уральская улица,58484421,Уральская ул.,Ural`skaya ulicza,001,736110,1207,77014000016003700,
3300,046035,Широкая улица,58484422,Широкая ул.,Shirokaya ulicza,001,736110,1207,77014000016002100,
3301,046040,Южная улица,58484423,Южная ул.,Yuzhnaya ulicza,001,736110,1207,77014000016001200,
3302,046045,Ясеневая улица,58484424,Ясеневая ул.,Yasenevaya ulicza,001,736110,1207,77014000016001400,
3303,046050,Троицкая улица,58484425,Троицкая ул.,Troiczkaya ulicza,001,736140,1207,77014000006000100,
3304,046055,Озёрная улица,58484426,Озёрная ул.,Ozyornaya ulicza,001,736140,1207,77014000006000600,
3305,046060,Троицкий проезд,58484427,Троицкий пр.,Troiczkij proezd,003,736140,1207,77014000006000700,
3306,046065,Ольховая улица,58484428,Ольховая ул.,Ol`xovaya ulicza,001,736140,1207,77014000006000800,
3307,046070,Берёзовая аллея,58484429,Берёзовая аллея,Beryozovaya alleya,009,736140,1207,77014000006000900,
3308,046075,Солнечная улица,58484430,Солнечная ул.,Solnechnaya ulicza,001,736140,1207,77014000006000500,
3309,046080,Жасминовая улица,58484431,Жасминовая ул.,Zhasminovaya ulicza,001,736140,1207,77014000006001000,
3310,046085,улица Русское Поле,58484432,ул. Русское Поле,ulicza Russkoe Pole,001,736140,1207,77014000006000300,
3311,046090,Лесная улица,58484433,Лесная ул.,Lesnaya ulicza,001,736150,1208,77015000001000100,
3312,046095,Солнечная улица,58484434,Солнечная ул.,Solnechnaya ulicza,001,736150,1208,77015000001000900,
3313,046100,Лесная улица,58484435,Лесная ул.,Lesnaya ulicza,001,736210,1208,77015000019000500,
3314,046105,Луговая улица,58484436,Луговая ул.,Lugovaya ulicza,001,736210,1208,77015000019000600,
3315,046110,Парковая улица,58484437,Парковая ул.,Parkovaya ulicza,001,736210,1208,77015000019000700,
3316,046115,Центральная улица,58484438,Центральная ул.,Czentral`naya ulicza,001,736210,1208,77015000019000800,
3317,046120,Заречная улица,58484439,Заречная ул.,Zarechnaya ulicza,001,736300,1208,77015000015000600,
3318,046125,Зелёная улица,58484440,Зелёная ул.,Zelyonaya ulicza,001,736300,1208,77015000015000700,
3319,046130,Полевая улица,58484441,Полевая ул.,Polevaya ulicza,001,736300,1208,77015000015000900,
3320,046135,Спасская улица,58484442,Спасская ул.,Spasskaya ulicza,001,736300,1208,77015000015000200,
3321,046140,Полевая улица,58484443,Полевая ул.,Polevaya ulicza,001,736340,1108,77016000001000500,
3322,046145,Сиреневая улица,58484444,Сиреневая ул.,Sirenevaya ulicza,001,736340,1108,77016000001000300,
3323,046150,Сосновая улица,58484445,Сосновая ул.,Sosnovaya ulicza,001,736340,1108,77016000001000400,
3324,046155,Весенняя улица,58484446,Весенняя ул.,Vesennyaya ulicza,001,736370,1108,77016000019002800,
3325,046160,Зелёный проезд,58484447,Зелёный пр.,Zelyony'j proezd,003,736370,1108,77016000019003000,
3326,046165,Луговая улица,58484448,Луговая ул.,Lugovaya ulicza,001,736370,1108,77016000019002900,
3327,046170,Отрадная улица,58484449,Отрадная ул.,Otradnaya ulicza,001,736370,1108,77016000019001200,
3328,046175,Подмосковная улица,58484450,Подмосковная ул.,Podmoskovnaya ulicza,001,736370,1108,77016000019002700,
3329,046180,Подольская улица,58484451,Подольская ул.,Podol`skaya ulicza,001,736370,1108,77016000019002600,
3330,046185,Полевая улица,58484452,Полевая ул.,Polevaya ulicza,001,736370,1108,77016000019002300,
3331,046190,Садовая улица,58484453,Садовая ул.,Sadovaya ulicza,001,736370,1108,77016000019002400,
3332,046195,Солнечная улица,58484454,Солнечная ул.,Solnechnaya ulicza,001,736370,1108,77016000019002500,
3333,046200,Центральная улица,58484455,Центральная ул.,Czentral`naya ulicza,001,736370,1108,77016000019002200,
3334,046205,Южная улица,58484456,Южная ул.,Yuzhnaya ulicza,001,736370,1108,77016000019003100,
3335,046210,Высокая улица,58484457,Высокая ул.,Vy'sokaya ulicza,001,736500,1108,77016000005000400,
3336,046215,Деснинская улица,58484458,Деснинская ул.,Desninskaya ulicza,001,736380,1108,77016000004001300,
3337,046220,Западная улица,58484459,Западная ул.,Zapadnaya ulicza,001,736380,1108,77016000004000700,
3338,046225,Лесная улица,58484460,Лесная ул.,Lesnaya ulicza,001,736380,1108,77016000004000900,
3339,046230,Молодёжная улица,58484461,Молодёжная ул.,Molodyozhnaya ulicza,001,736380,1108,77016000004000100,
3340,046235,Прудная улица,58484462,Прудная ул.,Prudnaya ulicza,001,736380,1108,77016000004000500,
3341,046240,Северная улица,58484463,Северная ул.,Severnaya ulicza,001,736380,1108,77016000004000400,
3342,046245,Центральная улица,58484464,Центральная ул.,Czentral`naya ulicza,001,736380,1108,77016000004000800,
3343,046250,улица Черёмушки,58484465,ул. Черёмушки,ulicza Cheryomushki,001,736380,1108,77016000004000200,
3344,046255,Рязановское шоссе,58484466,Рязановское ш.,Ryazanovskoe shosse,006,736390,1108,77016000006000900,
3345,046260,улица Зелёновка,58484467,ул. Зелёновка,ulicza Zelyonovka,001,736520,1108,77016000011000600,
3346,046265,Ореховая улица,58484468,Ореховая ул.,Orexovaya ulicza,001,736520,1108,77016000011000800,
3347,046270,улица Рагово,58484469,ул. Рагово,ulicza Ragovo,001,736520,1108,77016000011000300,
3348,046275,Троицкая улица,58484470,Троицкая ул.,Troiczkaya ulicza,001,736520,1108,77016000011000200,
3349,046280,Ивановская улица,58484471,Ивановская ул.,Ivanovskaya ulicza,001,736450,1108,77016000014000900,
3350,046285,Восточная улица,58484472,Восточная ул.,Vostochnaya ulicza,001,736400,1108,77016000007000300,
3351,046290,Вишнёвая улица,58484473,Вишнёвая ул.,Vishnyovaya ulicza,001,736510,1108,77016000008000500,
3352,046295,Северная улица,58484474,Северная ул.,Severnaya ulicza,001,736510,1108,77016000008000600,
3353,046300,улица Слобода,58484475,ул. Слобода,ulicza Sloboda,001,736510,1108,77016000008000300,
3354,046305,Дачная улица,58484476,Дачная ул.,Dachnaya ulicza,001,736530,1109,77017000005000400,
3355,046310,Удачная улица,58484477,Удачная ул.,Udachnaya ulicza,001,736530,1109,77017000005000300,
3356,046315,Лазурная улица,58484478,Лазурная ул.,Lazurnaya ulicza,001,736560,1109,77017000002000100,
3357,046320,Ясная улица,58484479,Ясная ул.,Yasnaya ulicza,001,736560,1109,77017000002000200,
3358,046325,Берёзовая улица,58484480,Берёзовая ул.,Beryozovaya ulicza,001,736640,1110,77018000007000400,
3359,046330,Зелёная улица,58484481,Зелёная ул.,Zelyonaya ulicza,001,736640,1110,77018000007000300,
3360,046335,Светлый бульвар,58484482,Светлый бульв.,Svetly'j bul`var,008,736710,1110,77018000018000100,
3361,046340,Берёзовая улица,58484483,Берёзовая ул.,Beryozovaya ulicza,001,736710,1110,77018000018000200,
3362,046345,Лесная улица,58484484,Лесная ул.,Lesnaya ulicza,001,736860,1210,77019000008001000,
3363,046350,улица Суворова,58484485,ул. Суворова,ulicza Suvorova,001,736860,1210,77019000008000600,
3364,046355,Урожайная улица,58484486,Урожайная ул.,Urozhajnaya ulicza,001,736860,1210,77019000008000100,
3365,046360,Центральная улица,58484487,Центральная ул.,Czentral`naya ulicza,001,736860,1210,77019000008000900,
3366,046365,Школьная улица,58484488,Школьная ул.,Shkol`naya ulicza,001,736860,1210,77019000008000300,
3367,046370,Сиреневая улица,58484489,Сиреневая ул.,Sirenevaya ulicza,001,736880,1210,77019000010000200,
3368,046375,Северная улица,58484490,Северная ул.,Severnaya ulicza,001,736880,1210,77019000010000100,
3369,046380,Прудная улица,58484491,Прудная ул.,Prudnaya ulicza,001,736890,1210,77019000011000100,
3370,046385,Южная улица,58484492,Южная ул.,Yuzhnaya ulicza,001,736890,1210,77019000011000200,
3371,046390,Заречная улица,58484493,Заречная ул.,Zarechnaya ulicza,001,736910,1210,77019000012000400,
3372,046395,Сосновая улица,58484494,Сосновая ул.,Sosnovaya ulicza,001,736920,1210,77019000013000400,
3373,046400,Речная улица,58484495,Речная ул.,Rechnaya ulicza,001,736940,1210,77019000014000200,
3374,046405,Лесная улица,58484496,Лесная ул.,Lesnaya ulicza,001,736970,1210,77019000016000400,
3375,046410,Озёрная улица,58484497,Озёрная ул.,Ozyornaya ulicza,001,736970,1210,77019000016000700,
3376,046415,улица Садовый Квартал,58484498,ул. Садовый Квартал,ulicza Sadovy'j Kvartal,001,736970,1210,77019000016000800,
3377,046420,улица Авиаторов,58484499,ул. Авиаторов,ulicza Aviatorov,001,737010,1111,77000003000004900,
3378,046425,Авиационная улица,58484500,Авиационная ул.,Aviaczionnaya ulicza,001,737010,1111,77000003000004700,
3379,046430,Барышевская улица,58484501,Барышевская ул.,Bary'shevskaya ulicza,001,737010,1111,77000003000008200,
3380,046435,1-я Барышевская улица,58484502,1-я Барышевская ул.,Pervaya Bary'shevskaya ulicza,001,737010,1111,77000003000001000,
3381,046440,2-я Барышевская улица,58484503,2-я Барышевская ул.,Vtoraya Bary'shevskaya ulicza,001,737010,1111,77000003000007500,
3382,046445,3-я Барышевская улица,58484504,3-я Барышевская ул.,Tret`ya Bary'shevskaya ulicza,001,737010,1111,77000003000012100,
3383,046450,Берёзовая улица,58484505,Берёзовая ул.,Beryozovaya ulicza,001,737010,1111,77000003000012500,
3384,046455,Бутовский тупик,58484506,Бутовский туп.,Butovskij tupik,007,737010,1111,77000003000009200,
3385,046460,Быковская улица,58484507,Быковская ул.,By'kovskaya ulicza,001,737010,1111,77000003000012200,
3386,046465,Весенняя улица,58484508,Весенняя ул.,Vesennyaya ulicza,001,737010,1111,77000003000005700,
3387,046470,Вишнёвая улица,58484509,Вишнёвая ул.,Vishnyovaya ulicza,001,737010,1111,77000003000004600,
3388,046475,Водопроводная улица,58484510,Водопроводная ул.,Vodoprovodnaya ulicza,001,737010,1111,77000003000011300,
3389,046480,Вокзальная улица,58484511,Вокзальная ул.,Vokzal`naya ulicza,001,737010,1111,77000003000010800,
3390,046485,Высотная улица,58484512,Высотная ул.,Vy'sotnaya ulicza,001,737010,1111,77000003000003700,
3391,046490,улица Гоголя,58484513,ул. Гоголя,ulicza Gogolya,001,737010,1111,77000003000012000,
3392,046495,улица Громова,58484514,ул. Громова,ulicza Gromova,001,737010,1111,77000003000011600,
3393,046500,улица Дзержинского,58484515,ул. Дзержинского,ulicza Dzerzhinskogo,001,737010,1111,77000003000007700,
3394,046505,Дорожная улица,58484516,Дорожная ул.,Dorozhnaya ulicza,001,737010,1111,77000003000001900,
3395,046510,Железнодорожная улица,58484517,Железнодорожная ул.,Zheleznodorozhnaya ulicza,001,737010,1111,77000003000001600,
3396,046515,Заводская улица,58484518,Заводская ул.,Zavodskaya ulicza,001,737010,1111,77000003000011100,
3397,046520,Западная улица,58484519,Западная ул.,Zapadnaya ulicza,001,737010,1111,77000003000010700,
3398,046525,Зелёная улица,58484520,Зелёная ул.,Zelyonaya ulicza,001,737010,1111,77000003000003400,
3399,046530,Индустриальная улица,58484521,Индустриальная ул.,Industrial`naya ulicza,001,737010,1111,77000003000001500,
3400,046535,улица Кирова,58484522,ул. Кирова,ulicza Kirova,001,737010,1111,77000003000002500,
3401,046540,Колхозная улица,58484523,Колхозная ул.,Kolxoznaya ulicza,001,737010,1111,77000003000005600,
3402,046545,Комсомольская улица,58484524,Комсомольская ул.,Komsomol`skaya ulicza,001,737010,1111,77000003000009500,
3403,046550,Кооперативная улица,58484525,Кооперативная ул.,Kooperativnaya ulicza,001,737010,1111,77000003000003300,
3404,046555,улица Космонавтов,58484526,ул. Космонавтов,ulicza Kosmonavtov,001,737010,1111,77000003000009600,
3405,046560,улица Котовского,58484527,ул. Котовского,ulicza Kotovskogo,001,737010,1111,77000003000011900,
3406,046565,улица Олега Кошевого,58484528,ул. Олега Кошевого,ulicza Olega Koshevogo,001,737010,1111,77000003000007300,
3407,046570,Красная улица,58484529,Красная ул.,Krasnaya ulicza,001,737010,1111,77000003000011400,
3408,046575,Красноармейская улица,58484530,Красноармейская ул.,Krasnoarmejskaya ulicza,001,737010,1111,77000003000008700,
3409,046580,улица Кутузова,58484531,ул. Кутузова,ulicza Kutuzova,001,737010,1111,77000003000003800,
